Ban,Pick,Outcome
"['Ashe', 'Caitlyn', 'Lee Sin', 'Nautilus', 'Akali']","['Ornn', 'Wukong', 'Ahri', 'Zeri', 'Lulu']",0
"['Sejuani', 'KSante', 'Gragas', 'Gwen', 'Xayah']","['Sion', 'Vi', 'Ahri', 'Varus', 'Ashe']",1
"['Zeri', 'Aphelios', 'Lucian', 'Cassiopeia', 'Karma']","['Jayce', 'Wukong', 'Annie', 'Chogath', 'Rakan']",0
"['Varus', 'Jax', 'Ashe', 'Yone', 'Fiora']","['Renekton', 'Maokai', 'Jayce', 'KogMaw', 'Nami']",1
"['Zeri', 'Caitlyn', 'Aphelios', 'Xayah', 'Ezreal']","['KSante', 'Sejuani', 'Akali', 'Lucian', 'Nautilus']",0
"['Varus', 'Jax', 'Nautilus', 'Xayah', 'Nami']","['Sion', 'Sejuani', 'Azir', 'Kaisa', 'Ashe']",0
"['Caitlyn', 'Zeri', 'Aphelios', 'Fiora', 'Gwen']","['KSante', 'Maokai', 'Jayce', 'Jhin', 'Heimerdinger']",1
"['Jax', 'KSante', 'Ashe', 'Nautilus', 'Karma']","['Gnar', 'Maokai', 'Jayce', 'Aphelios', 'Annie']",1
"['Caitlyn', 'Zeri', 'Lee Sin', 'Thresh', 'Lulu']","['Renekton', 'JarvanIV', 'LeBlanc', 'Varus', 'Soraka']",0
"['Vi', 'Lucian', 'Gragas', 'Yone', 'Akali']","['Jax', 'LeeSin', 'Syndra', 'Xayah', 'Annie']",0
"['Zeri', 'Sejuani', 'Caitlyn', 'Rakan', 'Sylas']","['Renekton', 'Maokai', 'Ryze', 'Aphelios', 'Lulu']",1
"['Vi', 'Lucian', 'Gragas', 'LeBlanc', 'Cassiopeia']","['KSante', 'Maokai', 'Ryze', 'Caitlyn', 'Lux']",0
"['Zeri', 'Sejuani', 'Lulu', 'Syndra', 'Jax']","['Sion', 'LeeSin', 'Sylas', 'Aphelios', 'Annie']",1
"['Jax', 'Lee Sin', 'Varus', 'LeBlanc', 'Elise']","['Rumble', 'Wukong', 'Yone', 'Lucian', 'Nami']",0
"['Sejuani', 'Aphelios', 'Akali', 'Nautilus', 'Xayah']","['Sett', 'Maokai', 'Jayce', 'Zeri', 'Annie']",1
"['Lee Sin', 'Jax', 'Jayce', 'Poppy', 'Viego']","['Sion', 'Wukong', 'Sylas', 'Xayah', 'Rakan']",1
"['Akali', 'Sejuani', 'Aphelios', 'LeBlanc', 'Rumble']","['KSante', 'JarvanIV', 'Ryze', 'Zeri', 'Annie']",0
"['Lee Sin', 'Jax', 'Varus', 'Kalista', 'Ziggs']","['KSante', 'JarvanIV', 'Sylas', 'Zeri', 'Lulu']",1
"['Sejuani', 'Akali', 'Aphelios', 'Vi', 'Wukong']","['Camille', 'Maokai', 'Jayce', 'Ezreal', 'Ashe']",0
"['Jax', 'Ashe', 'Sejuani', 'Lulu', 'LeBlanc']","['Sion', 'Vi', 'Ryze', 'Varus', 'Karma']",0
"['Lucian', 'Jayce', 'Renekton', 'Nautilus', 'Heimerdinger']","['Gwen', 'LeeSin', 'Gragas', 'Zeri', 'Annie']",1
"['Jax', 'Ashe', 'Sejuani', 'Gwen', 'Fiora']","['KSante', 'LeeSin', 'Orianna', 'Xayah', 'Rakan']",0
"['Lucian', 'Jayce', 'Renekton', 'LeBlanc', 'Syndra']","['Camille', 'Wukong', 'Ryze', 'Aphelios', 'Annie']",1
"['LeBlanc', 'Ashe', 'Lee Sin', 'Nautilus', 'Syndra']","['Renekton', 'Vi', 'Taliyah', 'Zeri', 'Lulu']",1
"['Jayce', 'Sejuani', 'Jax', 'Akali', 'Ahri']","['KSante', 'Wukong', 'Viktor', 'Varus', 'Annie']",0
"['Jayce', 'Elise', 'Ashe', 'Taliyah', 'Akali']","['Sion', 'LeeSin', 'Syndra', 'Aphelios', 'Annie']",0
"['Jax', 'Wukong', 'Vi', 'Nautilus', 'Fiora']","['KSante', 'Sejuani', 'Viktor', 'Lucian', 'Nami']",1
"['Ashe', 'Lee Sin', 'Varus', 'Akali', 'Taliyah']","['Sion', 'Elise', 'Azir', 'Caitlyn', 'Lux']",1
"['Jax', 'Jayce', 'Zeri', 'Renekton', 'Ryze']","['Gwen', 'Sejuani', 'Syndra', 'Lucian', 'Nami']",0
"['Caitlyn', 'Vi', 'Kindred', 'Lulu', 'Nautilus']","['Jax', 'LeeSin', 'Ryze', 'Lucian', 'Nami']",0
"['Ashe', 'Wukong', 'Annie', 'Xayah', 'Aphelios']","['Fiora', 'Sejuani', 'Akali', 'Zeri', 'RenataGlasc']",1
"['Vi', 'Sejuani', 'Caitlyn', 'Kindred', 'Jayce']","['Sion', 'LeeSin', 'Ryze', 'Aphelios', 'RenataGlasc']",1
"['Ashe', 'Wukong', 'Annie', 'Thresh', 'Nautilus']","['Jax', 'Viego', 'Galio', 'Zeri', 'Lulu']",0
"['Sejuani', 'Vi', 'Caitlyn', 'Xayah', 'Varus']","['Jax', 'XinZhao', 'Annie', 'Aphelios', 'RenataGlasc']",0
"['Ashe', 'Lee Sin', 'Wukong', 'Twisted Fate', 'Viego']","['Kennen', 'Kindred', 'Ryze', 'Zeri', 'Blitzcrank']",1
"['Jax', 'Renekton', 'Draven', 'Lee Sin', 'Vi']","['KSante', 'Wukong', 'Annie', 'Zeri', 'Nautilus']",1
"['Elise', 'Jayce', 'Tristana', 'Gnar', 'Kaisa']","['Sion', 'Gragas', 'Sylas', 'Varus', 'Ashe']",0
"['Jax', 'Renekton', 'Elise', 'Draven', 'Caitlyn']","['Gragas', 'Sejuani', 'Yone', 'Zeri', 'Lulu']",1
"['Ashe', 'Annie', 'Vi', 'Ziggs', 'Varus']","['KSante', 'Maokai', 'Jayce', 'Xayah', 'Rakan']",0
"['KSante', 'Caitlyn', 'Zeri', 'Nautilus', 'Nami']","['Kennen', 'LeeSin', 'Ryze', 'Aphelios', 'Annie']",0
"['Elise', 'Ashe', 'Maokai', 'Jax', 'Renekton']","['Fiora', 'Sejuani', 'Yone', 'Xayah', 'Rakan']",1
"['Annie', 'Yone', 'Fiora', 'Caitlyn', 'Xayah']","['Jayce', 'LeeSin', 'Gragas', 'Varus', 'Nautilus']",0
"['Maokai', 'Ashe', 'Draven', 'Nidalee', 'Karma']","['Renekton', 'Elise', 'Tristana', 'Zeri', 'Lulu']",1
"['Rumble', 'Sejuani', 'KSante', 'Poppy', 'Wukong']","['Renekton', 'LeeSin', 'Vex', 'Xayah', 'Rakan']",1
"['Jayce', 'Gragas', 'Varus', 'LeBlanc', 'Syndra']","['Kennen', 'XinZhao', 'Akali', 'Aphelios', 'Annie']",0
"['Rumble', 'Sejuani', 'KSante', 'Lulu', 'Nautilus']","['Gragas', 'Viego', 'LeBlanc', 'Xayah', 'Rakan']",0
"['Jayce', 'Varus', 'Lee Sin', 'Renekton', 'Syndra']","['Sion', 'Wukong', 'Akali', 'Aphelios', 'RenataGlasc']",1
"['Rumble', 'Sejuani', 'Akali', 'Vi', 'Gragas']","['Renekton', 'Wukong', 'Cassiopeia', 'Caitlyn', 'Lux']",0
"['Jayce', 'Lee Sin', 'Varus', 'Syndra', 'Sion']","['KSante', 'Maokai', 'Yone', 'Aphelios', 'Annie']",1
"['Zeri', 'Renekton', 'Sejuani', 'Sion', 'KSante']","['Jax', 'Poppy', 'Gragas', 'Lucian', 'Nami']",1
"['Ashe', 'Annie', 'Maokai', 'Galio', 'Fiora']","['Kennen', 'Viego', 'Syndra', 'Aphelios', 'Lulu']",0
"['Zeri', 'Renekton', 'Sejuani', 'Kennen', 'Gragas']","['Jax', 'Maokai', 'Sylas', 'Xayah', 'RenataGlasc']",1
"['Annie', 'Ashe', 'Lucian', 'Heimerdinger', 'Rakan']","['KSante', 'Vi', 'Ahri', 'Aphelios', 'Thresh']",0
"['Draven', 'Varus', 'Ashe', 'Nautilus', 'Renekton']","['Kennen', 'Maokai', 'Jayce', 'Aphelios', 'Lulu']",1
"['Caitlyn', 'Lee Sin', 'Lucian', 'Sion', 'Thresh']","['Jax', 'Sejuani', 'Yone', 'Zeri', 'Rakan']",0
"['Elise', 'Ashe', 'Jayce', 'Gragas', 'Gnar']","['Renekton', 'Vi', 'Taliyah', 'Zeri', 'Annie']",1
"['Caitlyn', 'Lucian', 'Sejuani', 'Jax', 'Syndra']","['Sion', 'LeeSin', 'Ryze', 'Aphelios', 'Lulu']",0
"['Ashe', 'Jax', 'Annie', 'Sion', 'KSante']","['Ornn', 'Sejuani', 'Akali', 'Varus', 'Nautilus']",1
"['Draven', 'Jayce', 'Lee Sin', 'Yone', 'LeBlanc']","['Renekton', 'Elise', 'Sylas', 'Lucian', 'Nami']",0
"['Ashe', 'Jayce', 'Annie', 'Jax', 'LeBlanc']","['Sion', 'Vi', 'Ryze', 'Lucian', 'Nami']",1
"['Draven', 'Varus', 'Sejuani', 'Akali', 'Ahri']","['Illaoi', 'LeeSin', 'Syndra', 'Caitlyn', 'Lux']",0
"['Jax', 'Ashe', 'Annie', 'Heimerdinger', 'Sion']","['Quinn', 'LeeSin', 'LeBlanc', 'Xayah', 'Nautilus']",1
"['Caitlyn', 'Lucian', 'Elise', 'KSante', 'Rakan']","['Renekton', 'Viego', 'Syndra', 'Varus', 'Leona']",0
"['Jax', 'Ashe', 'Annie', 'Heimerdinger', 'Karma']","['Gnar', 'LeeSin', 'LeBlanc', 'Xayah', 'RenataGlasc']",1
"['Caitlyn', 'Lucian', 'Elise', 'Renekton', 'Rakan']","['KSante', 'Viego', 'Syndra', 'Varus', 'Rell']",0
"['Sejuani', 'Elise', 'Ashe', 'Kennen', 'Renekton']","['Jax', 'Viego', 'Annie', 'Zeri', 'Lulu']",1
"['Kindred', 'Caitlyn', 'Lucian', 'Lee Sin', 'Vi']","['Gragas', 'Wukong', 'Syndra', 'Xayah', 'Rakan']",0
"['Sejuani', 'Elise', 'Ashe', 'Sion', 'Syndra']","['Gnar', 'Wukong', 'Gragas', 'Lucian', 'Nami']",0
"['Kindred', 'Caitlyn', 'Zeri', 'Annie', 'Taliyah']","['Jax', 'Vi', 'Ahri', 'Varus', 'Nautilus']",1
"['Ashe', 'Jax', 'Elise', 'Renekton', 'Karma']","['Gnar', 'Vi', 'Taliyah', 'Varus', 'RenataGlasc']",0
"['Kindred', 'Caitlyn', 'Zeri', 'Ahri', 'LeBlanc']","['KSante', 'Sejuani', 'Yone', 'Jhin', 'Heimerdinger']",1
"['Fiora', 'Sejuani', 'Ashe', 'Rakan', 'Renata Glasc']","['Sion', 'Vi', 'Annie', 'Draven', 'Nautilus']",0
"['Elise', 'Nidalee', 'Jax', 'Wukong', 'Lee Sin']","['Gwen', 'Gragas', 'Renekton', 'Xayah', 'Braum']",1
"['Jax', 'Sejuani', 'Gragas', 'Lucian', 'Zeri']","['Gwen', 'LeeSin', 'LeBlanc', 'Varus', 'Karma']",0
"['Nidalee', 'Elise', 'Renekton', 'Xayah', 'Caitlyn']","['Camille', 'Poppy', 'Galio', 'Kaisa', 'Heimerdinger']",1
"['Lee Sin', 'Cassiopeia', 'Vi', 'Karma', 'Gwen']","['KSante', 'Gragas', 'Jayce', 'Varus', 'Heimerdinger']",1
"['Annie', 'Ashe', 'Sejuani', 'Renekton', 'Elise']","['Sion', 'Maokai', 'Irelia', 'Jhin', 'MissFortune']",0
"['Lee Sin', 'Vi', 'Varus', 'Gwen', 'Cassiopeia']","['KSante', 'Nidalee', 'Kassadin', 'Caitlyn', 'Lux']",1
"['Ashe', 'Annie', 'Jayce', 'Tristana']","['Renekton', 'Sejuani', 'LeBlanc', 'Jhin', 'Karma']",0
"['Ashe', 'Jayce', 'Elise', 'Kassadin', 'Gwen']","['Sion', 'Wukong', 'Annie', 'Lucian', 'Nami']",0
"['Caitlyn', 'Lee Sin', 'Sejuani', 'Fiora', 'Aurelion Sol']","['Gragas', 'Vi', 'Veigar', 'Zeri', 'Lulu']",1
"['Ashe', 'Jayce', 'Elise', 'Kassadin', 'Veigar']","['Mordekaiser', 'Wukong', 'Annie', 'Zeri', 'Lulu']",1
"['Caitlyn', 'Lee Sin', 'Sejuani', 'Aurelion Sol', 'Fiora']","['Gwen', 'Vi', 'Gragas', 'Aphelios', 'Nautilus']",0
"['Ashe', 'Jayce', 'Elise', 'Jax', 'Heimerdinger']","['Fiora', 'Sejuani', 'Yone', 'Aphelios', 'Rakan']",0
"['Caitlyn', 'Lucian', 'Zeri', 'Ziggs', 'Xayah']","['Gnar', 'Wukong', 'Akali', 'Varus', 'RenataGlasc']",1
"['Jax', 'Sejuani', 'Elise', 'Ziggs', 'Ashe']","['KSante', 'Vi', 'Syndra', 'Varus', 'Annie']",1
"['Caitlyn', 'Lee Sin', 'Maokai', 'Quinn', 'Sion']","['Renekton', 'Nidalee', 'Jayce', 'Draven', 'Nautilus']",0
"['Jax', 'Sejuani', 'Elise', 'Nautilus', 'Pyke']","['KSante', 'Vi', 'Syndra', 'Varus', 'Ashe']",1
"['Caitlyn', 'Lee Sin', 'Maokai', 'Annie', 'Heimerdinger']","['Fiora', 'Nidalee', 'Jayce', 'Draven', 'Kalista']",0
"['Jax', 'Lee Sin', 'Maokai', 'Jayce', 'Ashe']","['KSante', 'Wukong', 'Akali', 'Zeri', 'Lulu']",1
"['Rumble', 'Annie', 'Sejuani', 'Samira', 'Kaisa']","['Renekton', 'XinZhao', 'Ryze', 'Varus', 'Karma']",0
"['Jax', 'Lee Sin', 'Jayce', 'Renekton', 'Gwen']","['Lillia', 'Sejuani', 'Yone', 'Samira', 'Rell']",0
"['Akali', 'Annie', 'Maokai', 'Nautilus', 'Rumble']","['Sion', 'Elise', 'Tristana', 'Caitlyn', 'Lux']",1
"['Jax', 'Lee Sin', 'Elise', 'Jayce', 'Sion']","['KSante', 'Wukong', 'Sylas', 'Aphelios', 'Annie']",1
"['Akali', 'Sejuani', 'Maokai', 'Rumble', 'Viktor']","['Fiora', 'Vi', 'Ryze', 'Zeri', 'Lulu']",0
"['Annie', 'Lee Sin', 'Vi', 'Gwen', 'Sion']","['Yone', 'Sejuani', 'Jayce', 'Ziggs', 'Leona']",1
"['Maokai', 'Elise', 'Jax', 'Renekton', 'Nautilus']","['Gnar', 'Wukong', 'Cassiopeia', 'Varus', 'Twitch']",0
"['Annie', 'Vi', 'Varus', 'Sion', 'Caitlyn']","['Renekton', 'LeeSin', 'Syndra', 'Draven', 'Pyke']",1
"['Maokai', 'Sejuani', 'Elise', 'Nautilus', 'Leona']","['Jayce', 'Gragas', 'Irelia', 'Aphelios', 'Ashe']",0
"['Elise', 'Annie', 'LeBlanc', 'Akali', 'Gwen']","['Sion', 'Wukong', 'Syndra', 'Lucian', 'Nami']",1
"['Caitlyn', 'Maokai', 'Varus', 'Azir', 'Renekton']","['Jax', 'LeeSin', 'Galio', 'Draven', 'Nautilus']",0
"['Maokai', 'Elise', 'Lucian', 'Ezreal', 'Heimerdinger']","['Ornn', 'Wukong', 'Lissandra', 'Draven', 'Shen']",0
"['Caitlyn', 'Syndra', 'Varus', 'Sion', 'Nautilus']","['Jax', 'LeeSin', 'LeBlanc', 'Ziggs', 'Leona']",1
"['Elise', 'LeBlanc', 'Annie', 'Galio', 'Zeri']","['Fiora', 'Vi', 'Syndra', 'Varus', 'Heimerdinger']",0
"['Caitlyn', 'Maokai', 'Lucian', 'Sion']","['Jax', 'LeeSin', 'Ryze', 'Kaisa', 'Ashe']",1
"['Nidalee', 'Kindred', 'Elise', 'Azir', 'Galio']","['Kennen', 'LeeSin', 'Ryze', 'Lucian', 'Nami']",0
"['Sejuani', 'Maokai', 'Ashe', 'Varus', 'Nautilus']","['Jax', 'Vi', 'Syndra', 'Caitlyn', 'Lux']",1
"['Nidalee', 'Kindred', 'Elise', 'Azir', 'Syndra']","['Gragas', 'JarvanIV', 'Sylas', 'Caitlyn', 'Annie']",0
"['Sejuani', 'Maokai', 'Ashe', 'Ryze', 'Braum']","['Jax', 'Vi', 'Taliyah', 'Varus', 'Nautilus']",1
"['Draven', 'Jax', 'Renekton', 'Gwen', 'Annie']","['Mordekaiser', 'Elise', 'Jayce', 'Caitlyn', 'Heimerdinger']",1
"['Maokai', 'Ashe', 'Varus', 'Fiora', 'Lux']","['Sion', 'LeeSin', 'Syndra', 'Jinx', 'Nautilus']",0
"['Draven', 'Jax', 'Nidalee', 'Lucian', 'Zeri']","['Gnar', 'Gragas', 'Jayce', 'Varus', 'Leona']",0
"['Maokai', 'Fiora', 'Ashe', 'Sion', 'Karma']","['Renekton', 'Elise', 'Annie', 'Caitlyn', 'Lux']",1
"['Draven', 'Nidalee', 'Elise', 'Renekton', 'Nautilus']","['Gnar', 'Wukong', 'Syndra', 'Zeri', 'Annie']",1
"['Maokai', 'Ashe', 'Jax', 'Akali', 'LeBlanc']","['Camille', 'Sejuani', 'Yone', 'Varus', 'Heimerdinger']",0
"['Varus', 'Draven', 'Ryze', 'Jax', 'Fiora']","['KSante', 'Elise', 'Jayce', 'Jhin', 'Annie']",0
"['Zeri', 'Caitlyn', 'Lucian', 'Leona', 'Sion']","['Camille', 'Maokai', 'Viktor', 'Ezreal', 'Ashe']",1
"['Draven', 'Maokai', 'Varus', 'Fiora', 'Camille']","['KSante', 'Elise', 'Gragas', 'Vayne', 'Ashe']",0
"['Lucian', 'Caitlyn', 'Zeri', 'Tristana', 'Sivir']","['Jax', 'Sejuani', 'Jayce', 'Ziggs', 'Nautilus']",1
"['Jax', 'Maokai', 'Lucian', 'Galio', 'Irelia']","['Rumble', 'Sejuani', 'Yone', 'Xayah', 'Rakan']",1
"['Samira', 'Zeri', 'Ashe', 'Ezreal', 'Varus']","['Gwen', 'LeeSin', 'Sylas', 'Draven', 'Annie']",0
"['Jax', 'Maokai', 'Lucian', 'Camille', 'Lulu']","['Darius', 'Sejuani', 'Yone', 'Aphelios', 'Annie']",1
"['Samira', 'Rumble', 'Vi', 'Renekton', 'Xayah']","['Fiora', 'LeeSin', 'Galio', 'Zeri', 'Rakan']",0
"['Draven', 'Nidalee', 'Elise', 'Gnar', 'Gragas']","['Jax', 'Wukong', 'Sylas', 'Jhin', 'Annie']",1
"['Maokai', 'Caitlyn', 'Lee Sin', 'Zeri', 'Lucian']","['Sion', 'Sejuani', 'Yone', 'Varus', 'Nautilus']",0
"['Draven', 'Nidalee', 'Elise', 'Gnar', 'Gragas']","['Jax', 'Wukong', 'Sylas', 'Jhin', 'Annie']",0
"['Maokai', 'Caitlyn', 'Lee Sin', 'Zeri', 'Lucian']","['Sion', 'Sejuani', 'Yone', 'Varus', 'Ashe']",1
"['Draven', 'Nidalee', 'Yone', 'Sion', 'Gnar']","['Jax', 'Sejuani', 'Syndra', 'Jhin', 'Annie']",0
"['Maokai', 'Caitlyn', 'Lee Sin', 'Zeri', 'Lucian']","['Gragas', 'Elise', 'Jayce', 'Varus', 'Nautilus']",1
"['Sejuani', 'Jayce', 'Draven', 'KSante', 'Tristana']","['Gragas', 'LeeSin', 'Annie', 'Varus', 'Nautilus']",1
"['Maokai', 'Ashe', 'Caitlyn', 'Yone', 'Jax']","['Sion', 'Elise', 'Azir', 'Lucian', 'Nami']",0
"['Maokai', 'Jayce', 'Sejuani', 'KSante', 'Tristana']","['Gangplank', 'LeeSin', 'Syndra', 'Varus', 'RenataGlasc']",1
"['Gragas', 'Annie', 'Ashe', 'Sion', 'Jax']","['Gnar', 'Elise', 'Viktor', 'Draven', 'Nautilus']",0
"['Akali', 'Elise', 'Jayce', 'Lux', 'Kennen']","['Jax', 'Wukong', 'Ryze', 'Zeri', 'Ashe']",0
"['Sejuani', 'Draven', 'Varus', 'Vi', 'Lee Sin']","['Renekton', 'Maokai', 'Azir', 'Caitlyn', 'Annie']",1
"['Jayce', 'Elise', 'Ashe', 'Akali', 'Azir']","['Sion', 'Vi', 'Taliyah', 'Caitlyn', 'Annie']",0
"['Sejuani', 'Jax', 'Ryze', 'Sylas', 'Syndra']","['Renekton', 'Maokai', 'Viktor', 'Lucian', 'Nami']",1
"['Jayce', 'Yone', 'Maokai', 'Renekton', 'Nautilus']","['Sion', 'Wukong', 'Azir', 'Zeri', 'Ashe']",1
"['Caitlyn', 'Annie', 'Jax', 'Akali', 'Viktor']","['Gwen', 'Elise', 'Tristana', 'Varus', 'Leona']",0
"['Elise', 'Sejuani', 'Ashe', 'Heimerdinger', 'Gwen']","['Sion', 'Maokai', 'Jayce', 'Zeri', 'Nautilus']",1
"['Caitlyn', 'Annie', 'Lucian', 'Lulu', 'Jax']","['KSante', 'Vi', 'Cassiopeia', 'Varus', 'Braum']",0
"['Jax', 'Varus', 'Ashe', 'LeBlanc', 'Ryze']","['Gnar', 'Vi', 'Azir', 'Zeri', 'Lulu']",0
"['Maokai', 'Caitlyn', 'Annie', 'Syndra', 'Gwen']","['Sion', 'LeeSin', 'Sylas', 'Draven', 'Nautilus']",1
"['Jax', 'Draven', 'Caitlyn', 'Sion', 'Ryze']","['Jayce', 'Vi', 'LeBlanc', 'Zeri', 'Lulu']",1
"['Maokai', 'Annie', 'Varus', 'Syndra', 'Azir']","['Renekton', 'LeeSin', 'Lissandra', 'Lucian', 'Nami']",0
"['Jax', 'Draven', 'Caitlyn', 'Jhin', 'Kaisa']","['Chogath', 'LeeSin', 'Cassiopeia', 'Varus', 'Karma']",1
"['Maokai', 'Zeri', 'Annie', 'LeBlanc', 'Sylas']","['Sion', 'Vi', 'Ahri', 'Ezreal', 'Ashe']",0
"['Caitlyn', 'Draven', 'Zeri', 'Sylas', 'Kaisa']","['Sion', 'Wukong', 'LeBlanc', 'Varus', 'Annie']",1
"['Maokai', 'Elise', 'Azir', 'Leona', 'Galio']","['Jax', 'Sejuani', 'Ryze', 'Kalista', 'Ashe']",0
"['Caitlyn', 'Draven', 'Zeri', 'Jax', 'Gwen']","['Sion', 'Wukong', 'Ryze', 'Lucian', 'Nami']",0
"['Maokai', 'Elise', 'Ashe', 'LeBlanc', 'Akali']","['Renekton', 'LeeSin', 'Syndra', 'Aphelios', 'Lulu']",1
"['Caitlyn', 'Maokai', 'Zeri', 'Sylas', 'Syndra']","['Kennen', 'Wukong', 'Ryze', 'Varus', 'Ashe']",0
"['Annie', 'Elise', 'LeBlanc', 'Sion', 'Akali']","['Jax', 'LeeSin', 'Galio', 'Draven', 'Nautilus']",1
"['Lucian', 'Sejuani', 'Zeri', 'Annie', 'Syndra']","['Sion', 'Elise', 'Jayce', 'Ashe', 'Braum']",1
"['Jax', 'Maokai', 'Varus', 'Fiora', 'Leona']","['Renekton', 'Vi', 'Azir', 'Draven', 'Nautilus']",0
"['Maokai', 'Zeri', 'Ashe', 'Sylas', 'Sejuani']","['Kennen', 'LeeSin', 'Annie', 'Draven', 'Nautilus']",0
"['Varus', 'Renekton', 'Jayce', 'Elise', 'Fiora']","['Jax', 'Vi', 'Taliyah', 'Caitlyn', 'Lux']",1
"['Lucian', 'Kindred', 'Ashe', 'Caitlyn', 'Xayah']","['Jax', 'Sejuani', 'Azir', 'Zeri', 'Leona']",1
"['Varus', 'Jayce', 'Maokai', 'Ryze', 'Akali']","['Fiora', 'Vi', 'Syndra', 'Kaisa', 'Rakan']",0
"['Jax', 'Annie', 'Ashe', 'Yone', 'Kassadin']","['Gnar', 'Nidalee', 'Ryze', 'Caitlyn', 'Lux']",1
"['Gragas', 'Maokai', 'Renekton', 'Jayce', 'Tristana']","['Fiora', 'Sejuani', 'Akali', 'Lucian', 'Nami']",0
"['Maokai', 'Caitlyn', 'Ashe', 'Ahri', 'Fiora']","['Jax', 'Sejuani', 'Sylas', 'Zeri', 'Lulu']",1
"['Gragas', 'Jayce', 'Renekton', 'LeBlanc', 'Kassadin']","['Gnar', 'Vi', 'Akali', 'Lucian', 'Nami']",0
"['Fiora', 'Sejuani', 'Lucian', 'Ryze', 'Wukong']","['Gnar', 'Elise', 'Jayce', 'Varus', 'Soraka']",1
"['Zeri', 'Ashe', 'Maokai', 'Gwen', 'Sion']","['KSante', 'Gragas', 'Sylas', 'Jhin', 'Heimerdinger']",0
"['Maokai', 'Sejuani', 'Fiora', 'Kassadin', 'Jax']","['Renekton', 'Vi', 'Syndra', 'Lucian', 'Nami']",1
"['Ashe', 'Elise', 'Varus', 'KSante', 'Sion']","['Camille', 'Wukong', 'Akali', 'Zeri', 'Lulu']",0
"['Draven', 'Maokai', 'Ashe', 'Jhin', 'Yuumi']","['Darius', 'Vi', 'Ryze', 'Kaisa', 'Varus']",0
"['Lucian', 'Zeri', 'Akali', 'Kassadin', 'LeBlanc']","['KSante', 'Sejuani', 'Sylas', 'Xayah', 'Heimerdinger']",1
"['Draven', 'Maokai', 'KSante', 'Jax', 'Sylas']","['Rumble', 'Vi', 'Ahri', 'Varus', 'Ashe']",1
"['Lucian', 'Zeri', 'Akali', 'Yone', 'Kassadin']","['Camille', 'Sejuani', 'Viktor', 'Ezreal', 'Heimerdinger']",0
"['Draven', 'Maokai', 'KSante', 'Jax', 'Xayah']","['Renekton', 'Vi', 'Ryze', 'Varus', 'Heimerdinger']",0
"['Lucian', 'Akali', 'Zeri', 'Kassadin', 'Rumble']","['Gnar', 'Sejuani', 'Sylas', 'Kaisa', 'Ashe']",1
"['Ryze', 'Caitlyn', 'Elise', 'Akali', 'Taliyah']","['KSante', 'Sejuani', 'Viktor', 'Zeri', 'Yuumi']",0
"['Maokai', 'Kassadin', 'Vi', 'Yone', 'Sylas']","['Fiora', 'Wukong', 'TwistedFate', 'Lucian', 'Nami']",1
"['Lucian', 'Caitlyn', 'Elise', 'Twisted Fate', 'Akali']","['Jax', 'Sejuani', 'Yone', 'Jhin', 'Heimerdinger']",0
"['Maokai', 'Zeri', 'Ryze', 'Kassadin', 'Sylas']","['KSante', 'Wukong', 'Taliyah', 'Varus', 'Ashe']",1
"['Kassadin', 'KSante', 'Cassiopeia', 'Azir', 'Yone']","['Irelia', 'Elise', 'Sylas', 'Jhin', 'Heimerdinger']",0
"['Zeri', 'Jax', 'Maokai', 'Renekton', 'Camille']","['Sion', 'Sejuani', 'Akali', 'Varus', 'Ashe']",1
"['Jayce', 'Elise', 'Cassiopeia', 'Heimerdinger', 'Ziggs']","['Renekton', 'Sejuani', 'Yone', 'Varus', 'Ashe']",0
"['Zeri', 'Jax', 'Caitlyn', 'Sylas', 'Akali']","['KSante', 'Maokai', 'Tristana', 'Jhin', 'Nautilus']",1
"['Darius', 'Elise', 'Jayce', 'Kassadin', 'Jax']","['Sion', 'Wukong', 'Azir', 'Jhin', 'Ashe']",0
"['Zeri', 'Maokai', 'Fiora', 'Kennen', 'Akali']","['KSante', 'Sejuani', 'Yone', 'Varus', 'Heimerdinger']",1
"['Elise', 'Lucian', 'Lulu', 'Vi', 'Darius']","['Jax', 'Maokai', 'Azir', 'Sivir', 'Yuumi']",1
"['Akali', 'Ashe', 'Sejuani', 'Jayce', 'Kassadin']","['Renekton', 'Wukong', 'Sylas', 'Zeri', 'Karma']",0
"['Elise', 'Draven', 'Ashe', 'Renekton', 'Darius']","['Camille', 'Sejuani', 'Azir', 'Lucian', 'Nami']",0
"['Jax', 'Akali', 'Zeri', 'Yone', 'Fiora']","['KSante', 'Maokai', 'Jayce', 'Varus', 'Nautilus']",1
"['Azir', 'Ashe', 'Lucian', 'Cassiopeia', 'Renekton']","['Camille', 'Wukong', 'Galio', 'Zeri', 'Yuumi']",1
"['Elise', 'Maokai', 'Sion', 'Fiora', 'KSante']","['Jax', 'Vi', 'Ryze', 'Varus', 'Caitlyn']",0
"['Azir', 'Ashe', 'Varus', 'Yone', 'Syndra']","['Sion', 'Elise', 'Jayce', 'Caitlyn', 'Lux']",0
"['Maokai', 'Zeri', 'Lucian', 'Fiora', 'Renekton']","['KSante', 'Sejuani', 'Irelia', 'Jhin', 'Heimerdinger']",1
